"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC7696","CNA","","6th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime; 7am - 3pm","Online at www.lafayettegeneral.com","3PMâ€“11PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7696&p_spid=8018&oapc=414&oas=PBedocord8MF94yRV50sIQ.."
"IRC7153","CNA","","Med Surg Unit","","EDUCATION / TRAINING / EXPERIENCE:
Maintains Certified Nurses Assistant requirements in the State of Louisiana
Maintains current BLS Certification (CPR-B)","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7153&p_spid=7475&oapc=417&oas=prQxARw2r2Z5rxWTkYPs6A.."
"IRC7140","CNA","","6th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7140&p_spid=7462&oapc=420&oas=CfO1xsou7fF7hlpdwsVVFw.."
"IRC7011","Case Manager LCSW","","Case Management","","Education, Training and Experience:
Â
• MSW/ LCSW required
• Prefer a minimum of 3-5 years in hospital social work
• Moderate level of computer knowledge is required
• Must have strong analytical and problem solving skills
• Must have the ability to organize work and meet deadlines
• Strong interpersonal and communicating skills
• BLS (CPR) to be obtained with in 30 days of hire
• Falls prevention and OSHA to be obtained with in 30 days of hire and renewable annually.","Fulltime; 8a - 4:30p","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7011&p_spid=7333&oapc=423&oas=mhLGn-zFETJn1l6NhSFKoA.."
"IRC7728","Case Manager (RN).3","","Case Management","","EDUCATION / TRAINING / EXPERIENCE:
• RN required and licensed in the State of Louisiana. 
• Minimum of 5 years of clinical work experience preferred. 
• Knowledge of regulatory agencies.
• Extensive computer knowledge is required. 
• Strong interpersonal and communicating skills reflected by previous job experience.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7728&p_spid=8050&oapc=426&oas=WLDOZiAVAJvxsIfwHaB1vw.."
"IRC7729","Case Manager/Utilization.0","","Case Management","","ART, RRA, RHIA, LPN, RN or equivalent experience in utilization management required.Â Holds current licensure if 
applicable.Â Minimum of 3-5 years clinical experience, prefer hospital setting preferred.Â Knowledge of regulatory 
agencies, managed care principles, and contract terminology.Â Extensive computer knowledge is required.Â Strong 
interpersonal and communicating skills reflected in previous work experience.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7729&p_spid=8051&oapc=429&oas=tSx2ZiOVT96fZA0czBDCEw.."
"IRC7770","Patient Acount Representative.2","","Patient Accounts","","High school diploma or GED required.Â 
Minimum one year experience of Business office billing experienceÂ preferred.
Customer Sevice experience by telephone and face-to-face preferred.
Â","Part-time","Apply online at www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7770&p_spid=8092&oapc=432&oas=HUPWbKiuV2ffq86AtF-ElQ.."
"IRC7754","Access Service Representative ER","","Patient Access","","High school diploma or GED required.Â 
Computer aptitude needed for in-house computer and patient tracking system training.","Parttime; Weekends - Rotating","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7754&p_spid=8076&oapc=435&oas=_0sfdN62FDHdCXtgyO4osw.."
"IRC7755","Access Service Representative ER","","Patient Access","","High school diploma or GED required.Â 
Computer aptitude needed for in-house computer and patient tracking system training.","Part-time; Weekends-Rotating","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7755&p_spid=8077&oapc=439&oas=TJ5C3QkAO4bf_taBl6DSlQ.."
"IRC7756","Access Service Representative ER","","Patient Access","","High school diploma or GED required.Â 
Computer aptitude needed for in-house computer and patient tracking system training.","Part-Time; Weekends - Rotating","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7756&p_spid=8078&oapc=442&oas=ciwoV3f7_MnVwHZ8-lK9Hg.."
"IRC7757","Access Service Representative ER","","Patient Access","","High school diploma or GED required.Â 
Computer aptitude needed for in-house computer and patient tracking system training.","Part-Time; Weekends - Rotating","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7757&p_spid=8079&oapc=445&oas=0G5oaJu8wl0ACeDtb08zVg.."
"IRC7750","Unit Secretary","","Pediatrics","","High School Diploma required.Â Working knowledge of various computer software required - 
Windows, Word or equivalent.Â Completion of medical terminolgy course or equivalent experience.Â 
Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â 
Customer focused communication skills needed.","Fulltime; 7am - 3pm","Online at www.lafayettegeneral.com","7AMâ€“3PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7750&p_spid=8072&oapc=448&oas=SGfk8LANHYzwFcQ6EwHCxQ.."
"IRC7751","Office Coordinator - OB GYN","","OB/GYN - Dr. Allison Taylor","","This position is responsible for capturing daily patient charges; daily interaction with physicians, nurses, patients in regards to patient referrals and admissions; patient follow up post discharge; financial analysis of daily and monthly data; and front office flow for the practice. 
Education and Qualifications:
• High School Graduate or Equivalent required. 
• Medical Office Assistant/Medical Assistant Certification and/or 2 years medical experience required with 3-5 years coding experience; OR Required Bachelor of Science Degree and RHIA, RHIT, Certified Professional Coder: OR coder with three to five years coding/billing experience; OR LPN with three to five years coding experience. 
• Medical terminology experience required. 
• Medical billing experience preferred. 
• Misys software experience a plus. 
• Cerner Millennium software experience a plus.","Fulltime; 8am-4:30pm","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7751&p_spid=8073&oapc=451&oas=vWLyPKKTyGv2rfP4xGAHjA.."
"IRC7752","Unbilled Coordinator","","Health Information Management","","POSITION SUMMARY:
The Unbilled Coordinator plays a key role in LGMCâ€™s revenue cycle management process by monitoring and working unbilled accounts that are past the established coding/billing goal. The Unbilled Report will be used to determine which accounts are beyond the established coding target.
The Unbilled Coordinator facilitates the flow of missing medical record documentation to the Coders so charts can be coded timely. Daily/weekly notifications are made to departments/individuals to retrieve needed documentation for coding purposes. The Unbilled Coordinator serves as a liaison to the Patient Financial Services Department, Patient Access, Ancillary Departments and all clinical departments within the facility.
EDUCATION / TRAINING / EXPERIENCE:
• Required graduate from an approved Health Information Management Program with credentials of Registered Health Information Administrator (RHIA) or Registered Health Information Technician (RHIT) or CCS, LPN, RN or B.S. in a medical related field.
• A minimum of 3 years coding experience is required using the ICD-9-CM and CPT-4 coding system.
• Knowledge of Diagnostic Related Groups (DRGs) is required.
• Experience in abstracting requested but not required.
• Working knowledge of The Joint Commission and OIG guidelines preferred.
Â","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7752&p_spid=8074&oapc=454&oas=d026IYgJvmDuS6CehJN42g.."
"IRC7420","Unit Secretary","","7th Floor","","High School Diploma required.Â Working knowledge of various computer software required - Windows, Word or equivalent.Â Completion of medical terminolgy course or equivalent experience.Â Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â Customer focused communication skills needed.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7420&p_spid=7742&oapc=457&oas=0jfMgpJWCRSxbPtg5XAPIQ.."
"IRC7797","Patient Information Specialist","","Lafayette General Medical Center","","Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â High School Degree or GED required.Â College or technical education preferred.
Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 2 or more years work experience in a medical setting.
Â
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Typing skills of 40 words per minute.
Â
4.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 2 or more years experience in a pc-based system and mainframe based system.
Â
5.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Excellent customer service skills including communication skills and interpersonal skills.
Â
6.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Able to handle multi-tasking in various departments while maintaining productivity.
Â
7.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Must be professional at all times and able to remain calm in adverse situation.
Â
8.Â Â Â Â Â Â Â Working Knowledge of Windows requiredÂ
9.Â Â Â Â Â Â Â Â Knowledge of medical Terminology Preferred
Â
10.Â Â Â Â Â Â Â Â Â Â Â Â Â Knowledge of scheduling, pre registration, registration, third-party insurance coverage preferred.","Full-time","Online @ www.lafayettegeneral.com","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7797&p_spid=8119&oapc=460&oas=Fyl5UfpBH47k38LhKk9uFw.."
"IRC7674","Patient Access Representative","","Family Health Plaza of LGMC","","The Patient Access Representative will ensure that patients are properly processed through the patient access area.Â Â The Representative will follow through regarding insurance, billing, collection issues, etc.Â Will maintain inventory and order for the patient access area.
High school graduate or equivalent required.Â Medical practice experience is preferred.Â Excellent computer skills required.
Â 
Â 
Â 
High school graduate or equivalent required.Â Medical practice experience is preferred.Â Excellent computer skills required.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7674&p_spid=7996&oapc=463&oas=_K2OHMH-8A0AOJSQlBRMsQ.."
"IRC7808","Administrative Associate","","1121- 9W Med/Surg","","EDUCATION/TRAINING/EXPERIENCE:
A minimal of high school graduate or GED required.Â
Courses in typing, English, and math preferred.
CPR certification to be obtained with 90 days of hire.
Falls Prevention, OSHA, and Restraints training to be obtained with in 30 days of hire.
Working knowledge of various computer software preferred.","Part-time","Online @ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7808&p_spid=8130&oapc=466&oas=dn3Z-l3aeI8kyRfw-rW0qA.."
"IRC7776","Unit Secretary","","4th Floor","","High School Diploma required.Â Working knowledge of various computer software required - Windows, Word or equivalent.Â 
Completion of medical terminolgy course or equivalent experience.Â 
Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â 
Customer focused communication skills needed.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7776&p_spid=8098&oapc=470&oas=Ds3vqoUhiaat0nsjolUaFQ.."
"IRC7612","PBX-Operator","","Administration","","High School Diploma","Day Shift - Monday - Friday","apply on line atÂ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7612&p_spid=7934&oapc=473&oas=TJbD340pJBTMwagdXM2W5g.."
"IRC7401","Unit Secretary","","3rd Floor","","High School Diploma required.Â Working knowledge of various computer software required - Windows, Word or equivalent.Â 
Completion of medical terminolgy course or equivalent experience.Â 
Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â 
Customer focused communication skills needed.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7401&p_spid=7723&oapc=476&oas=dDLjdwo6hEf0_D73AZitig.."
"IRC7638","PFS/ER Registration Rep","","Lgmc","","Minimum requirement is a high-school graduate, some hospital or physician office registration is a plus, customer service experience a plus.","Fulltime 7am-7pm Weekends","Online at www.lafayettegeneral.com","7AMâ€“7PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7638&p_spid=7960&oapc=479&oas=21Nzp0LpnMA5XrW3y6ugHA.."
"IRC7639","PFS/ER Registration Rep","","LGMC","","Minimum requiarement is a high-school graduate, some hospital or physician office registration experience a plus, customer service experience a plus.","Fulltime","Online at www.lafayettegeneral.com","11PM-7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7639&p_spid=7961&oapc=482&oas=qcoejB30a6l5cmKdLst83A.."
"IRC7640","PFS/ER REgistration Rep","","LGMC","","Minimum requirement is a high-school graduate, some hospital or physician office registration experience a plus, customer service experience a plus, needing to type a minimum of 40 wpm.","Part-time; Rotating Shifts","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7640&p_spid=7962&oapc=485&oas=Y87u489_fyRTNgMqEa6haw.."
"IRC7614","PBX-Operator","","Administration","","High School Diploma","20 hours per week - evening shifts, weekends and Holidays","apply on line atÂ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7614&p_spid=7936&oapc=488&oas=2kHmCWitJKc_uLIxPSJpUQ.."
"IRC7694","Unit Secretary","","6th Floor","","EDUCATION/TRAINING/EXPERIENCE:
A minimum of high school graduate required.
CPR required with in 30 days of hire.
Falls Prevention, OSHA, &amp; Restraints are to be obtained with 30 days of hire and are renewable annually.","Part time","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7694&p_spid=8016&oapc=491&oas=YVBJYi5lP-qW5nCHnjQhFw.."
"IRC7443","Accounting Coordinator","","Accounting","","POSITION SUMMARY:
Performs various accounting functions such as monthly financial reporting, prepare schedules, prepares journal entries and performs account reconciliations. Coordinates, compiles and organizes data required for cost reports, budget and audits. Performs special projects as directed by the department manager or director. 
EDUCATION / TRAINING / EXPERIENCE:
• High school diploma or equivalent required.Â 
• Minimum Associate Degree (related field) required.Â 
• Minimum 5 years bookkeeping experience required.Â 
• Advanced Microsoft Excel experience required.Â 
• Advanced Microsoft Excel training or certification preferred.Â Â 
• Prior audit experience preferred.Â 
• Healthcare experience beneficial.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7443&p_spid=7765&oapc=494&oas=XIAFXLQISoao5eNZqM_WjA.."
"IRC7792","Financial Systems Analyst.2","","Operations Improvement","","POSITION SUMMARY:
The successful candidate willÂ be responsible forÂ applications system support with theÂ Operations Improvement Department.Â Suppport will span the clinical, financial, and budgeting spectrum. Strong communication skills will be necessary withinÂ the approved specifications for the success of a fully integrated, functional information system.Â The successful candidate's performance will need toÂ assure that communication isÂ consistent, timely,Â and that project implementations arae cost effective. Performance effortsÂ will need to beÂ in alignment with organizational strategic priorities, goals,Â andÂ the user community's priority needs.
EDUATION / TRAINING / EXPERIENCE:
• Four (4) year degree in Computer Science, Math, Management Science or Business Administration. Other degrees/experience may be considered.Â
• Three or more years of programming experience preferred. Health care systems preferred.
• Experience with similar hardware and software used by LGMC is desirable.
• Communications skills necessary to work with users in determining requirements of their computer systems.
• Knowledge and/or expertise with PCs, Oracle database, SQL (PL/SQL) technology.
• Ability to establish good rapport with users and fellow workers.
• Must possess the cognitive, analytical, planning, organizational skills required to perform all tasks, duties and responsibilities required.
• Must be able to achieve results in a large and complex organization, and ability to work as a team member is also essential.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","8AMâ€“4:30PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7792&p_spid=8114&oapc=497&oas=bENEyphFcGCDhPpzsiiBRQ.."
"IRC7776","Unit Secretary","","4th Floor","","High School Diploma required.Â Working knowledge of various computer software required - Windows, Word or equivalent.Â 
Completion of medical terminolgy course or equivalent experience.Â 
Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â 
Customer focused communication skills needed.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7776&p_spid=8098&oapc=501&oas=QNNbIKPtYUUcB4pju-zOxQ.."
"IRC7612","PBX-Operator","","Administration","","High School Diploma","Day Shift - Monday - Friday","apply on line atÂ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7612&p_spid=7934&oapc=504&oas=XvEul71292OzRjv4OOV-wQ.."
"IRC7401","Unit Secretary","","3rd Floor","","High School Diploma required.Â Working knowledge of various computer software required - Windows, Word or equivalent.Â 
Completion of medical terminolgy course or equivalent experience.Â 
Basic experience with office equipment - PC, printers, fax machines, copiers, etc.Â 
Customer focused communication skills needed.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7401&p_spid=7723&oapc=507&oas=sLWKEmz6knr9bNZIgxBwtQ.."
"IRC7638","PFS/ER Registration Rep","","Lgmc","","Minimum requirement is a high-school graduate, some hospital or physician office registration is a plus, customer service experience a plus.","Fulltime 7am-7pm Weekends","Online at www.lafayettegeneral.com","7AMâ€“7PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7638&p_spid=7960&oapc=510&oas=6zT-ReFhqmccZB0aQ8krcg.."
"IRC7639","PFS/ER Registration Rep","","LGMC","","Minimum requiarement is a high-school graduate, some hospital or physician office registration experience a plus, customer service experience a plus.","Fulltime","Online at www.lafayettegeneral.com","11PM-7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7639&p_spid=7961&oapc=513&oas=v8-4HkKiaV3fvKkSV9wArQ.."
"IRC7640","PFS/ER REgistration Rep","","LGMC","","Minimum requirement is a high-school graduate, some hospital or physician office registration experience a plus, customer service experience a plus, needing to type a minimum of 40 wpm.","Part-time; Rotating Shifts","Online at www.lafayettegeneral.com","Rotating","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7640&p_spid=7962&oapc=516&oas=zF-ZXDLXy1bamYULn_4ZZQ.."
"IRC7614","PBX-Operator","","Administration","","High School Diploma","20 hours per week - evening shifts, weekends and Holidays","apply on line atÂ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7614&p_spid=7936&oapc=519&oas=Ws-YHYC8ny7t-J12cm0u4A.."
"IRC7694","Unit Secretary","","6th Floor","","EDUCATION/TRAINING/EXPERIENCE:
A minimum of high school graduate required.
CPR required with in 30 days of hire.
Falls Prevention, OSHA, &amp; Restraints are to be obtained with 30 days of hire and are renewable annually.","Part time","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7694&p_spid=8016&oapc=522&oas=17DLJyUHliNcxRDNy8VuFw.."
